rank_test_macro_f1,param_n_estimators,param_learning_rate,param_estimator__max_depth,param_estimator__min_samples_leaf,param_estimator__criterion,param_estimator__class_weight,mean_test_macro_f1,std_test_macro_f1,mean_test_f1_g,std_test_f1_g,mean_test_f1_b,std_test_f1_b,mean_test_recall_b,std_test_recall_b,mean_test_accuracy,std_test_accuracy,mean_test_roc_auc,std_test_roc_auc,mean_train_macro_f1,std_train_macro_f1
487,100,0.1,1,2,gini,,0.8830751052834878,0.03046943152576498,0.9277351649977803,0.016399956412754244,0.8384150455691953,0.0446139005595884,0.7295384615384616,0.06072072065744743,0.9002012072434606,0.02414721651903261,0.9509811965811966,0.03080889674960152,0.9012141187577974,0.012531471485759706
487,100,0.1,1,5,gini,,0.8830751052834878,0.03046943152576498,0.9277351649977803,0.016399956412754244,0.8384150455691953,0.0446139005595884,0.7295384615384616,0.06072072065744743,0.9002012072434606,0.02414721651903261,0.9509811965811966,0.03080889674960152,0.9012141187577974,0.012531471485759706
490,25,1.0,1,1,entropy,balanced,0.8663539286578192,0.043141622869212866,0.9134504384060456,0.02656806212844438,0.8192574189095929,0.06009583242075254,0.7458461538461538,0.0828052538138227,0.8830985915492958,0.03679925916405352,0.898868376068376,0.06495892611461199,0.8749495998623098,0.025231093307588374
490,50,1.0,1,1,entropy,balanced,0.8663539286578192,0.043141622869212866,0.9134504384060456,0.02656806212844438,0.8192574189095929,0.06009583242075254,0.7458461538461538,0.0828052538138227,0.8830985915492958,0.03679925916405352,0.898868376068376,0.06495892611461199,0.8749495998623098,0.025231093307588374
490,100,1.0,1,1,entropy,balanced,0.8663539286578192,0.043141622869212866,0.9134504384060456,0.02656806212844438,0.8192574189095929,0.06009583242075254,0.7458461538461538,0.0828052538138227,0.8830985915492958,0.03679925916405352,0.898868376068376,0.06495892611461199,0.8749495998623098,0.025231093307588374
490,200,1.0,1,1,entropy,balanced,0.8663539286578192,0.043141622869212866,0.9134504384060456,0.02656806212844438,0.8192574189095929,0.06009583242075254,0.7458461538461538,0.0828052538138227,0.8830985915492958,0.03679925916405352,0.898868376068376,0.06495892611461199,0.8749495998623098,0.025231093307588374
490,25,1.0,1,2,entropy,balanced,0.8663539286578192,0.043141622869212866,0.9134504384060456,0.02656806212844438,0.8192574189095929,0.06009583242075254,0.7458461538461538,0.0828052538138227,0.8830985915492958,0.03679925916405352,0.898868376068376,0.06495892611461199,0.8749495998623098,0.025231093307588374
490,50,1.0,1,2,entropy,balanced,0.8663539286578192,0.043141622869212866,0.9134504384060456,0.02656806212844438,0.8192574189095929,0.06009583242075254,0.7458461538461538,0.0828052538138227,0.8830985915492958,0.03679925916405352,0.898868376068376,0.06495892611461199,0.8749495998623098,0.025231093307588374
490,100,1.0,1,2,entropy,balanced,0.8663539286578192,0.043141622869212866,0.9134504384060456,0.02656806212844438,0.8192574189095929,0.06009583242075254,0.7458461538461538,0.0828052538138227,0.8830985915492958,0.03679925916405352,0.898868376068376,0.06495892611461199,0.8749495998623098,0.025231093307588374
490,200,1.0,1,2,entropy,balanced,0.8663539286578192,0.043141622869212866,0.9134504384060456,0.02656806212844438,0.8192574189095929,0.06009583242075254,0.7458461538461538,0.0828052538138227,0.8830985915492958,0.03679925916405352,0.898868376068376,0.06495892611461199,0.8749495998623098,0.025231093307588374
490,25,1.0,1,5,entropy,balanced,0.8663539286578192,0.043141622869212866,0.9134504384060456,0.02656806212844438,0.8192574189095929,0.06009583242075254,0.7458461538461538,0.0828052538138227,0.8830985915492958,0.03679925916405352,0.898868376068376,0.06495892611461199,0.8749495998623098,0.025231093307588374
490,50,1.0,1,5,entropy,balanced,0.8663539286578192,0.043141622869212866,0.9134504384060456,0.02656806212844438,0.8192574189095929,0.06009583242075254,0.7458461538461538,0.0828052538138227,0.8830985915492958,0.03679925916405352,0.898868376068376,0.06495892611461199,0.8749495998623098,0.025231093307588374
490,100,1.0,1,5,entropy,balanced,0.8663539286578192,0.043141622869212866,0.9134504384060456,0.02656806212844438,0.8192574189095929,0.06009583242075254,0.7458461538461538,0.0828052538138227,0.8830985915492958,0.03679925916405352,0.898868376068376,0.06495892611461199,0.8749495998623098,0.025231093307588374
490,200,1.0,1,5,entropy,balanced,0.8663539286578192,0.043141622869212866,0.9134504384060456,0.02656806212844438,0.8192574189095929,0.06009583242075254,0.7458461538461538,0.0828052538138227,0.8830985915492958,0.03679925916405352,0.898868376068376,0.06495892611461199,0.8749495998623098,0.025231093307588374
502,25,1.0,1,1,gini,balanced,0.8609722706941124,0.03802414775162395,0.9124342819999166,0.019922258209582017,0.8095102593883082,0.056545307707906584,0.7215384615384615,0.08541440921633275,0.8802414486921529,0.029700097543280502,0.9300957264957266,0.019359001452783808,0.8900851255779214,0.02874649960045335
502,50,1.0,1,1,gini,balanced,0.8609722706941124,0.03802414775162395,0.9124342819999166,0.019922258209582017,0.8095102593883082,0.056545307707906584,0.7215384615384615,0.08541440921633275,0.8802414486921529,0.029700097543280502,0.9300957264957266,0.019359001452783808,0.8900851255779214,0.02874649960045335
502,100,1.0,1,1,gini,balanced,0.8609722706941124,0.03802414775162395,0.9124342819999166,0.019922258209582017,0.8095102593883082,0.056545307707906584,0.7215384615384615,0.08541440921633275,0.8802414486921529,0.029700097543280502,0.9300957264957266,0.019359001452783808,0.8900851255779214,0.02874649960045335
502,200,1.0,1,1,gini,balanced,0.8609722706941124,0.03802414775162395,0.9124342819999166,0.019922258209582017,0.8095102593883082,0.056545307707906584,0.7215384615384615,0.08541440921633275,0.8802414486921529,0.029700097543280502,0.9300957264957266,0.019359001452783808,0.8900851255779214,0.02874649960045335
502,25,1.0,1,2,gini,balanced,0.8609722706941124,0.03802414775162395,0.9124342819999166,0.019922258209582017,0.8095102593883082,0.056545307707906584,0.7215384615384615,0.08541440921633275,0.8802414486921529,0.029700097543280502,0.9300957264957266,0.019359001452783808,0.8900851255779214,0.02874649960045335
502,50,1.0,1,2,gini,balanced,0.8609722706941124,0.03802414775162395,0.9124342819999166,0.019922258209582017,0.8095102593883082,0.056545307707906584,0.7215384615384615,0.08541440921633275,0.8802414486921529,0.029700097543280502,0.9300957264957266,0.019359001452783808,0.8900851255779214,0.02874649960045335
502,100,1.0,1,2,gini,balanced,0.8609722706941124,0.03802414775162395,0.9124342819999166,0.019922258209582017,0.8095102593883082,0.056545307707906584,0.7215384615384615,0.08541440921633275,0.8802414486921529,0.029700097543280502,0.9300957264957266,0.019359001452783808,0.8900851255779214,0.02874649960045335
502,200,1.0,1,2,gini,balanced,0.8609722706941124,0.03802414775162395,0.9124342819999166,0.019922258209582017,0.8095102593883082,0.056545307707906584,0.7215384615384615,0.08541440921633275,0.8802414486921529,0.029700097543280502,0.9300957264957266,0.019359001452783808,0.8900851255779214,0.02874649960045335
502,25,1.0,1,5,gini,balanced,0.8609722706941124,0.03802414775162395,0.9124342819999166,0.019922258209582017,0.8095102593883082,0.056545307707906584,0.7215384615384615,0.08541440921633275,0.8802414486921529,0.029700097543280502,0.9300957264957266,0.019359001452783808,0.8900851255779214,0.02874649960045335
502,50,1.0,1,5,gini,balanced,0.8609722706941124,0.03802414775162395,0.9124342819999166,0.019922258209582017,0.8095102593883082,0.056545307707906584,0.7215384615384615,0.08541440921633275,0.8802414486921529,0.029700097543280502,0.9300957264957266,0.019359001452783808,0.8900851255779214,0.02874649960045335
502,100,1.0,1,5,gini,balanced,0.8609722706941124,0.03802414775162395,0.9124342819999166,0.019922258209582017,0.8095102593883082,0.056545307707906584,0.7215384615384615,0.08541440921633275,0.8802414486921529,0.029700097543280502,0.9300957264957266,0.019359001452783808,0.8900851255779214,0.02874649960045335
502,200,1.0,1,5,gini,balanced,0.8609722706941124,0.03802414775162395,0.9124342819999166,0.019922258209582017,0.8095102593883082,0.056545307707906584,0.7215384615384615,0.08541440921633275,0.8802414486921529,0.029700097543280502,0.9300957264957266,0.019359001452783808,0.8900851255779214,0.02874649960045335
514,100,0.1,1,1,entropy,,0.857302245024749,0.030303385994653324,0.9144428983714696,0.015773926071326067,0.8001615916780285,0.044866939068451135,0.673846153846154,0.0561654361063613,0.8802414486921529,0.02357043024290137,0.9389606837606838,0.019380395386237714,0.8656250671042709,0.012087920776206903
514,100,0.1,1,2,entropy,,0.857302245024749,0.030303385994653324,0.9144428983714696,0.015773926071326067,0.8001615916780285,0.044866939068451135,0.673846153846154,0.0561654361063613,0.8802414486921529,0.02357043024290137,0.9389606837606838,0.019380395386237714,0.8656250671042709,0.012087920776206903
514,100,0.1,1,5,entropy,,0.857302245024749,0.030303385994653324,0.9144428983714696,0.015773926071326067,0.8001615916780285,0.044866939068451135,0.673846153846154,0.0561654361063613,0.8802414486921529,0.02357043024290137,0.9389606837606838,0.019380395386237714,0.8656250671042709,0.012087920776206903
517,50,0.1,1,1,gini,,0.8478804538440375,0.05109169459019766,0.9111659159389335,0.023578011775902123,0.7845949917491415,0.07879437644918938,0.6575384615384616,0.10524516320809346,0.8744869215291751,0.03688878969937642,0.9381846153846155,0.03130900972795804,0.8574307024017184,0.008526851320995597
517,50,0.1,1,2,gini,,0.8478804538440375,0.05109169459019766,0.9111659159389335,0.023578011775902123,0.7845949917491415,0.07879437644918938,0.6575384615384616,0.10524516320809346,0.8744869215291751,0.03688878969937642,0.9381846153846155,0.03130900972795804,0.8574307024017184,0.008526851320995597
517,50,0.1,1,5,gini,,0.8478804538440375,0.05109169459019766,0.9111659159389335,0.023578011775902123,0.7845949917491415,0.07879437644918938,0.6575384615384616,0.10524516320809346,0.8744869215291751,0.03688878969937642,0.9381846153846155,0.03130900972795804,0.8574307024017184,0.008526851320995597
520,50,0.1,1,1,entropy,,0.8231092758160496,0.05489834451858166,0.9006509267431598,0.024264070407046562,0.7455676248889399,0.08555795322266448,0.6018461538461539,0.11011086398200638,0.8573843058350101,0.0386938636121008,0.9289504273504274,0.02165126234713208,0.8427101687263858,0.015777265464328855
520,50,0.1,1,2,entropy,,0.8231092758160496,0.05489834451858166,0.9006509267431598,0.024264070407046562,0.7455676248889399,0.08555795322266448,0.6018461538461539,0.11011086398200638,0.8573843058350101,0.0386938636121008,0.9289504273504274,0.02165126234713208,0.8427101687263858,0.015777265464328855
520,50,0.1,1,5,entropy,,0.8231092758160496,0.05489834451858166,0.9006509267431598,0.024264070407046562,0.7455676248889399,0.08555795322266448,0.6018461538461539,0.11011086398200638,0.8573843058350101,0.0386938636121008,0.9289504273504274,0.02165126234713208,0.8427101687263858,0.015777265464328855
523,25,0.5,1,1,entropy,balanced,0.8065727376345695,0.09797194558142615,0.8921590254046403,0.03876252307806097,0.7209864498644987,0.15728514909785576,0.6252307692307693,0.21973108901402627,0.8459557344064386,0.06503279573204557,0.9065504273504275,0.019366434742942255,0.8582907208160663,0.034932423187156184
523,50,0.5,1,1,entropy,balanced,0.8065727376345695,0.09797194558142615,0.8921590254046403,0.03876252307806097,0.7209864498644987,0.15728514909785576,0.6252307692307693,0.21973108901402627,0.8459557344064386,0.06503279573204557,0.9065504273504275,0.019366434742942255,0.8582907208160663,0.034932423187156184
523,100,0.5,1,1,entropy,balanced,0.8065727376345695,0.09797194558142615,0.8921590254046403,0.03876252307806097,0.7209864498644987,0.15728514909785576,0.6252307692307693,0.21973108901402627,0.8459557344064386,0.06503279573204557,0.9065504273504275,0.019366434742942255,0.8582907208160663,0.034932423187156184
523,200,0.5,1,1,entropy,balanced,0.8065727376345695,0.09797194558142615,0.8921590254046403,0.03876252307806097,0.7209864498644987,0.15728514909785576,0.6252307692307693,0.21973108901402627,0.8459557344064386,0.06503279573204557,0.9065504273504275,0.019366434742942255,0.8582907208160663,0.034932423187156184
523,25,0.5,1,2,entropy,balanced,0.8065727376345695,0.09797194558142615,0.8921590254046403,0.03876252307806097,0.7209864498644987,0.15728514909785576,0.6252307692307693,0.21973108901402627,0.8459557344064386,0.06503279573204557,0.9065504273504275,0.019366434742942255,0.8582907208160663,0.034932423187156184
523,50,0.5,1,2,entropy,balanced,0.8065727376345695,0.09797194558142615,0.8921590254046403,0.03876252307806097,0.7209864498644987,0.15728514909785576,0.6252307692307693,0.21973108901402627,0.8459557344064386,0.06503279573204557,0.9065504273504275,0.019366434742942255,0.8582907208160663,0.034932423187156184
523,100,0.5,1,2,entropy,balanced,0.8065727376345695,0.09797194558142615,0.8921590254046403,0.03876252307806097,0.7209864498644987,0.15728514909785576,0.6252307692307693,0.21973108901402627,0.8459557344064386,0.06503279573204557,0.9065504273504275,0.019366434742942255,0.8582907208160663,0.034932423187156184
523,200,0.5,1,2,entropy,balanced,0.8065727376345695,0.09797194558142615,0.8921590254046403,0.03876252307806097,0.7209864498644987,0.15728514909785576,0.6252307692307693,0.21973108901402627,0.8459557344064386,0.06503279573204557,0.9065504273504275,0.019366434742942255,0.8582907208160663,0.034932423187156184
523,25,0.5,1,5,entropy,balanced,0.8065727376345695,0.09797194558142615,0.8921590254046403,0.03876252307806097,0.7209864498644987,0.15728514909785576,0.6252307692307693,0.21973108901402627,0.8459557344064386,0.06503279573204557,0.9065504273504275,0.019366434742942255,0.8582907208160663,0.034932423187156184
523,50,0.5,1,5,entropy,balanced,0.8065727376345695,0.09797194558142615,0.8921590254046403,0.03876252307806097,0.7209864498644987,0.15728514909785576,0.6252307692307693,0.21973108901402627,0.8459557344064386,0.06503279573204557,0.9065504273504275,0.019366434742942255,0.8582907208160663,0.034932423187156184
523,100,0.5,1,5,entropy,balanced,0.8065727376345695,0.09797194558142615,0.8921590254046403,0.03876252307806097,0.7209864498644987,0.15728514909785576,0.6252307692307693,0.21973108901402627,0.8459557344064386,0.06503279573204557,0.9065504273504275,0.019366434742942255,0.8582907208160663,0.034932423187156184
523,200,0.5,1,5,entropy,balanced,0.8065727376345695,0.09797194558142615,0.8921590254046403,0.03876252307806097,0.7209864498644987,0.15728514909785576,0.6252307692307693,0.21973108901402627,0.8459557344064386,0.06503279573204557,0.9065504273504275,0.019366434742942255,0.8582907208160663,0.034932423187156184
535,25,0.1,1,1,gini,,0.7883683728411157,0.07970523010084236,0.8865580740014704,0.032916354805198264,0.6901786716807614,0.12679062701866803,0.5458461538461539,0.15150964192959185,0.8345271629778672,0.053510324018329426,0.9302837606837608,0.02767984018175318,0.8272777334226076,0.015812274618633153
535,25,0.1,1,2,gini,,0.7883683728411157,0.07970523010084236,0.8865580740014704,0.032916354805198264,0.6901786716807614,0.12679062701866803,0.5458461538461539,0.15150964192959185,0.8345271629778672,0.053510324018329426,0.9302837606837608,0.02767984018175318,0.8272777334226076,0.015812274618633153
535,25,0.1,1,5,gini,,0.7883683728411157,0.07970523010084236,0.8865580740014704,0.032916354805198264,0.6901786716807614,0.12679062701866803,0.5458461538461539,0.15150964192959185,0.8345271629778672,0.053510324018329426,0.9302837606837608,0.02767984018175318,0.8272777334226076,0.015812274618633153
538,25,0.5,1,1,gini,balanced,0.7763440400083479,0.05680786449427483,0.8751100440176071,0.024029017094901153,0.6775780359990886,0.09069261089941025,0.5387692307692308,0.09975306790376433,0.8204024144869215,0.038305040022881744,0.9097572649572649,0.032136960173903814,0.815865763130325,0.01744236769668641
538,50,0.5,1,1,gini,balanced,0.7763440400083479,0.05680786449427483,0.8751100440176071,0.024029017094901153,0.6775780359990886,0.09069261089941025,0.5387692307692308,0.09975306790376433,0.8204024144869215,0.038305040022881744,0.9097572649572649,0.032136960173903814,0.815865763130325,0.01744236769668641
538,100,0.5,1,1,gini,balanced,0.7763440400083479,0.05680786449427483,0.8751100440176071,0.024029017094901153,0.6775780359990886,0.09069261089941025,0.5387692307692308,0.09975306790376433,0.8204024144869215,0.038305040022881744,0.9097572649572649,0.032136960173903814,0.815865763130325,0.01744236769668641
538,200,0.5,1,1,gini,balanced,0.7763440400083479,0.05680786449427483,0.8751100440176071,0.024029017094901153,0.6775780359990886,0.09069261089941025,0.5387692307692308,0.09975306790376433,0.8204024144869215,0.038305040022881744,0.9097572649572649,0.032136960173903814,0.815865763130325,0.01744236769668641
538,25,0.5,1,2,gini,balanced,0.7763440400083479,0.05680786449427483,0.8751100440176071,0.024029017094901153,0.6775780359990886,0.09069261089941025,0.5387692307692308,0.09975306790376433,0.8204024144869215,0.038305040022881744,0.9097572649572649,0.032136960173903814,0.815865763130325,0.01744236769668641
538,50,0.5,1,2,gini,balanced,0.7763440400083479,0.05680786449427483,0.8751100440176071,0.024029017094901153,0.6775780359990886,0.09069261089941025,0.5387692307692308,0.09975306790376433,0.8204024144869215,0.038305040022881744,0.9097572649572649,0.032136960173903814,0.815865763130325,0.01744236769668641
538,100,0.5,1,2,gini,balanced,0.7763440400083479,0.05680786449427483,0.8751100440176071,0.024029017094901153,0.6775780359990886,0.09069261089941025,0.5387692307692308,0.09975306790376433,0.8204024144869215,0.038305040022881744,0.9097572649572649,0.032136960173903814,0.815865763130325,0.01744236769668641
538,200,0.5,1,2,gini,balanced,0.7763440400083479,0.05680786449427483,0.8751100440176071,0.024029017094901153,0.6775780359990886,0.09069261089941025,0.5387692307692308,0.09975306790376433,0.8204024144869215,0.038305040022881744,0.9097572649572649,0.032136960173903814,0.815865763130325,0.01744236769668641
538,25,0.5,1,5,gini,balanced,0.7763440400083479,0.05680786449427483,0.8751100440176071,0.024029017094901153,0.6775780359990886,0.09069261089941025,0.5387692307692308,0.09975306790376433,0.8204024144869215,0.038305040022881744,0.9097572649572649,0.032136960173903814,0.815865763130325,0.01744236769668641
538,50,0.5,1,5,gini,balanced,0.7763440400083479,0.05680786449427483,0.8751100440176071,0.024029017094901153,0.6775780359990886,0.09069261089941025,0.5387692307692308,0.09975306790376433,0.8204024144869215,0.038305040022881744,0.9097572649572649,0.032136960173903814,0.815865763130325,0.01744236769668641
538,100,0.5,1,5,gini,balanced,0.7763440400083479,0.05680786449427483,0.8751100440176071,0.024029017094901153,0.6775780359990886,0.09069261089941025,0.5387692307692308,0.09975306790376433,0.8204024144869215,0.038305040022881744,0.9097572649572649,0.032136960173903814,0.815865763130325,0.01744236769668641
538,200,0.5,1,5,gini,balanced,0.7763440400083479,0.05680786449427483,0.8751100440176071,0.024029017094901153,0.6775780359990886,0.09069261089941025,0.5387692307692308,0.09975306790376433,0.8204024144869215,0.038305040022881744,0.9097572649572649,0.032136960173903814,0.815865763130325,0.01744236769668641
550,25,0.1,1,1,entropy,,0.7739877351435813,0.04778527269142349,0.8792987796592525,0.01866257192257985,0.6686766906279101,0.07700220807012784,0.5073846153846154,0.08859401451725743,0.8232997987927566,0.03107134998747379,0.9285196581196582,0.02156015079427544,0.8106243816361042,0.021696669534478005
550,25,0.1,1,2,entropy,,0.7739877351435813,0.04778527269142349,0.8792987796592525,0.01866257192257985,0.6686766906279101,0.07700220807012784,0.5073846153846154,0.08859401451725743,0.8232997987927566,0.03107134998747379,0.9285196581196582,0.02156015079427544,0.8106243816361042,0.021696669534478005
550,25,0.1,1,5,entropy,,0.7739877351435813,0.04778527269142349,0.8792987796592525,0.01866257192257985,0.6686766906279101,0.07700220807012784,0.5073846153846154,0.08859401451725743,0.8232997987927566,0.03107134998747379,0.9285196581196582,0.02156015079427544,0.8106243816361042,0.021696669534478005
553,25,0.1,1,1,gini,balanced,0.7628139516066053,0.06895176322098576,0.8728996237407453,0.026648228314110338,0.6527282794724655,0.11268086631258947,0.5067692307692309,0.1260472345013717,0.8146478873239437,0.04381172105744893,0.9177641025641027,0.03113397187697063,0.8173512388570444,0.019481939463387284
553,50,0.1,1,1,gini,balanced,0.7628139516066053,0.06895176322098576,0.8728996237407453,0.026648228314110338,0.6527282794724655,0.11268086631258947,0.5067692307692309,0.1260472345013717,0.8146478873239437,0.04381172105744893,0.9177641025641027,0.03113397187697063,0.8173512388570444,0.019481939463387284
553,100,0.1,1,1,gini,balanced,0.7628139516066053,0.06895176322098576,0.8728996237407453,0.026648228314110338,0.6527282794724655,0.11268086631258947,0.5067692307692309,0.1260472345013717,0.8146478873239437,0.04381172105744893,0.9177641025641027,0.03113397187697063,0.8173512388570444,0.019481939463387284
553,200,0.1,1,1,gini,balanced,0.7628139516066053,0.06895176322098576,0.8728996237407453,0.026648228314110338,0.6527282794724655,0.11268086631258947,0.5067692307692309,0.1260472345013717,0.8146478873239437,0.04381172105744893,0.9177641025641027,0.03113397187697063,0.8173512388570444,0.019481939463387284
553,25,0.1,1,2,gini,balanced,0.7628139516066053,0.06895176322098576,0.8728996237407453,0.026648228314110338,0.6527282794724655,0.11268086631258947,0.5067692307692309,0.1260472345013717,0.8146478873239437,0.04381172105744893,0.9177641025641027,0.03113397187697063,0.8173512388570444,0.019481939463387284
553,50,0.1,1,2,gini,balanced,0.7628139516066053,0.06895176322098576,0.8728996237407453,0.026648228314110338,0.6527282794724655,0.11268086631258947,0.5067692307692309,0.1260472345013717,0.8146478873239437,0.04381172105744893,0.9177641025641027,0.03113397187697063,0.8173512388570444,0.019481939463387284
553,100,0.1,1,2,gini,balanced,0.7628139516066053,0.06895176322098576,0.8728996237407453,0.026648228314110338,0.6527282794724655,0.11268086631258947,0.5067692307692309,0.1260472345013717,0.8146478873239437,0.04381172105744893,0.9177641025641027,0.03113397187697063,0.8173512388570444,0.019481939463387284
553,200,0.1,1,2,gini,balanced,0.7628139516066053,0.06895176322098576,0.8728996237407453,0.026648228314110338,0.6527282794724655,0.11268086631258947,0.5067692307692309,0.1260472345013717,0.8146478873239437,0.04381172105744893,0.9177641025641027,0.03113397187697063,0.8173512388570444,0.019481939463387284
553,25,0.1,1,5,gini,balanced,0.7628139516066053,0.06895176322098576,0.8728996237407453,0.026648228314110338,0.6527282794724655,0.11268086631258947,0.5067692307692309,0.1260472345013717,0.8146478873239437,0.04381172105744893,0.9177641025641027,0.03113397187697063,0.8173512388570444,0.019481939463387284
553,50,0.1,1,5,gini,balanced,0.7628139516066053,0.06895176322098576,0.8728996237407453,0.026648228314110338,0.6527282794724655,0.11268086631258947,0.5067692307692309,0.1260472345013717,0.8146478873239437,0.04381172105744893,0.9177641025641027,0.03113397187697063,0.8173512388570444,0.019481939463387284
553,100,0.1,1,5,gini,balanced,0.7628139516066053,0.06895176322098576,0.8728996237407453,0.026648228314110338,0.6527282794724655,0.11268086631258947,0.5067692307692309,0.1260472345013717,0.8146478873239437,0.04381172105744893,0.9177641025641027,0.03113397187697063,0.8173512388570444,0.019481939463387284
553,200,0.1,1,5,gini,balanced,0.7628139516066053,0.06895176322098576,0.8728996237407453,0.026648228314110338,0.6527282794724655,0.11268086631258947,0.5067692307692309,0.1260472345013717,0.8146478873239437,0.04381172105744893,0.9177641025641027,0.03113397187697063,0.8173512388570444,0.019481939463387284
565,25,0.1,1,1,entropy,balanced,0.7503833561226805,0.060628773072485515,0.8709476153530933,0.021729411267256152,0.6298190968922677,0.09959977854963918,0.4673846153846154,0.10639393140143498,0.8090140845070423,0.03723223560030091,0.9265641025641026,0.021904313791368975,0.7983585649950218,0.01802334525490543
565,50,0.1,1,1,entropy,balanced,0.7503833561226805,0.060628773072485515,0.8709476153530933,0.021729411267256152,0.6298190968922677,0.09959977854963918,0.4673846153846154,0.10639393140143498,0.8090140845070423,0.03723223560030091,0.9265641025641026,0.021904313791368975,0.7983585649950218,0.01802334525490543
565,100,0.1,1,1,entropy,balanced,0.7503833561226805,0.060628773072485515,0.8709476153530933,0.021729411267256152,0.6298190968922677,0.09959977854963918,0.4673846153846154,0.10639393140143498,0.8090140845070423,0.03723223560030091,0.9265641025641026,0.021904313791368975,0.7983585649950218,0.01802334525490543
565,200,0.1,1,1,entropy,balanced,0.7503833561226805,0.060628773072485515,0.8709476153530933,0.021729411267256152,0.6298190968922677,0.09959977854963918,0.4673846153846154,0.10639393140143498,0.8090140845070423,0.03723223560030091,0.9265641025641026,0.021904313791368975,0.7983585649950218,0.01802334525490543
565,25,0.1,1,2,entropy,balanced,0.7503833561226805,0.060628773072485515,0.8709476153530933,0.021729411267256152,0.6298190968922677,0.09959977854963918,0.4673846153846154,0.10639393140143498,0.8090140845070423,0.03723223560030091,0.9265641025641026,0.021904313791368975,0.7983585649950218,0.01802334525490543
565,50,0.1,1,2,entropy,balanced,0.7503833561226805,0.060628773072485515,0.8709476153530933,0.021729411267256152,0.6298190968922677,0.09959977854963918,0.4673846153846154,0.10639393140143498,0.8090140845070423,0.03723223560030091,0.9265641025641026,0.021904313791368975,0.7983585649950218,0.01802334525490543
565,100,0.1,1,2,entropy,balanced,0.7503833561226805,0.060628773072485515,0.8709476153530933,0.021729411267256152,0.6298190968922677,0.09959977854963918,0.4673846153846154,0.10639393140143498,0.8090140845070423,0.03723223560030091,0.9265641025641026,0.021904313791368975,0.7983585649950218,0.01802334525490543
565,200,0.1,1,2,entropy,balanced,0.7503833561226805,0.060628773072485515,0.8709476153530933,0.021729411267256152,0.6298190968922677,0.09959977854963918,0.4673846153846154,0.10639393140143498,0.8090140845070423,0.03723223560030091,0.9265641025641026,0.021904313791368975,0.7983585649950218,0.01802334525490543
565,25,0.1,1,5,entropy,balanced,0.7503833561226805,0.060628773072485515,0.8709476153530933,0.021729411267256152,0.6298190968922677,0.09959977854963918,0.4673846153846154,0.10639393140143498,0.8090140845070423,0.03723223560030091,0.9265641025641026,0.021904313791368975,0.7983585649950218,0.01802334525490543
565,50,0.1,1,5,entropy,balanced,0.7503833561226805,0.060628773072485515,0.8709476153530933,0.021729411267256152,0.6298190968922677,0.09959977854963918,0.4673846153846154,0.10639393140143498,0.8090140845070423,0.03723223560030091,0.9265641025641026,0.021904313791368975,0.7983585649950218,0.01802334525490543
565,100,0.1,1,5,entropy,balanced,0.7503833561226805,0.060628773072485515,0.8709476153530933,0.021729411267256152,0.6298190968922677,0.09959977854963918,0.4673846153846154,0.10639393140143498,0.8090140845070423,0.03723223560030091,0.9265641025641026,0.021904313791368975,0.7983585649950218,0.01802334525490543
565,200,0.1,1,5,entropy,balanced,0.7503833561226805,0.060628773072485515,0.8709476153530933,0.021729411267256152,0.6298190968922677,0.09959977854963918,0.4673846153846154,0.10639393140143498,0.8090140845070423,0.03723223560030091,0.9265641025641026,0.021904313791368975,0.7983585649950218,0.01802334525490543
