seed,threshold,accuracy,macro_f1,f1_g,f1_b,recall_g,recall_b,precision_g,precision_b
3,0.52,0.8873239436619719,0.8765217391304347,0.9130434782608695,0.84,0.9130434782608695,0.84,0.9130434782608695,0.84
3,0.54,0.8591549295774648,0.8505892255892256,0.8863636363636364,0.8148148148148148,0.8478260869565217,0.88,0.9285714285714286,0.7586206896551724
3,0.56,0.8028169014084507,0.7959770114942528,0.8333333333333334,0.7586206896551724,0.7608695652173914,0.88,0.9210526315789473,0.6666666666666666
3,0.58,0.7605633802816901,0.7588411588411589,0.7792207792207793,0.7384615384615385,0.6521739130434783,0.96,0.967741935483871,0.6
3,0.6,0.6901408450704225,0.6900793650793651,0.6944444444444444,0.6857142857142857,0.5434782608695652,0.96,0.9615384615384616,0.5333333333333333
3,0.62,0.6338028169014085,0.6331478537360891,0.6176470588235294,0.6486486486486487,0.45652173913043476,0.96,0.9545454545454546,0.4897959183673469
3,0.64,0.4788732394366197,0.4509926854754441,0.32727272727272727,0.5747126436781609,0.1956521739130435,1.0,1.0,0.4032258064516129
3,0.66,0.4084507042253521,0.3517391304347826,0.16,0.5434782608695652,0.08695652173913043,1.0,1.0,0.373134328358209
3,0.68,0.38028169014084506,0.3076241134751773,0.08333333333333333,0.5319148936170213,0.043478260869565216,1.0,1.0,0.36231884057971014
3,0.7,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
3,0.72,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
3,0.74,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
3,0.76,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
3,0.78,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
3,0.8,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
3,0.82,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
3,0.84,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
3,0.86,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
3,0.88,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
3,0.9,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
4,0.1,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
4,0.12,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
4,0.14,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
4,0.16,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
4,0.18,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
4,0.2,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
4,0.22,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
4,0.24,0.6619718309859155,0.4350132625994695,0.7931034482758621,0.07692307692307693,1.0,0.04,0.6571428571428571,1.0
4,0.26,0.676056338028169,0.4740740740740741,0.8,0.14814814814814814,1.0,0.08,0.6666666666666666,1.0
4,0.28,0.704225352112676,0.5450106805004578,0.8141592920353983,0.27586206896551724,1.0,0.16,0.6865671641791045,1.0
4,0.3,0.7323943661971831,0.6079628015111886,0.8288288288288288,0.3870967741935484,1.0,0.24,0.7076923076923077,1.0
4,0.32,0.7605633802816901,0.6644425910480957,0.8440366972477065,0.48484848484848486,1.0,0.32,0.7301587301587301,1.0
4,0.34,0.7887323943661971,0.7156208277703604,0.8598130841121495,0.5714285714285714,1.0,0.4,0.7540983606557377,1.0
4,0.36,0.8028169014084507,0.739517819706499,0.8679245283018868,0.6111111111111112,1.0,0.44,0.7666666666666667,1.0
4,0.38,0.8028169014084507,0.7484817813765182,0.8653846153846154,0.631578947368421,0.9782608695652174,0.48,0.7758620689655172,0.9230769230769231
4,0.4,0.8169014084507042,0.7702265372168284,0.8737864077669902,0.6666666666666666,0.9782608695652174,0.52,0.7894736842105263,0.9285714285714286
4,0.42,0.8591549295774648,0.8309523809523809,0.9,0.7619047619047619,0.9782608695652174,0.64,0.8333333333333334,0.9411764705882353
4,0.44,0.8873239436619719,0.8682745825602969,0.9183673469387755,0.8181818181818182,0.9782608695652174,0.72,0.8653846153846154,0.9473684210526315
4,0.46,0.9154929577464789,0.9035326086956521,0.9375,0.8695652173913043,0.9782608695652174,0.8,0.9,0.9523809523809523
4,0.48,0.9295774647887324,0.9204927211646137,0.9473684210526315,0.8936170212765957,0.9782608695652174,0.84,0.9183673469387755,0.9545454545454546
4,0.5,0.9295774647887324,0.9204927211646137,0.9473684210526315,0.8936170212765957,0.9782608695652174,0.84,0.9183673469387755,0.9545454545454546
4,0.52,0.9295774647887324,0.9204927211646137,0.9473684210526315,0.8936170212765957,0.9782608695652174,0.84,0.9183673469387755,0.9545454545454546
4,0.54,0.8873239436619719,0.8786324786324786,0.9111111111111111,0.8461538461538461,0.8913043478260869,0.88,0.9318181818181818,0.8148148148148148
4,0.56,0.8873239436619719,0.8786324786324786,0.9111111111111111,0.8461538461538461,0.8913043478260869,0.88,0.9318181818181818,0.8148148148148148
4,0.58,0.7887323943661971,0.7825199101490709,0.8192771084337349,0.7457627118644068,0.7391304347826086,0.88,0.918918918918919,0.6470588235294118
4,0.6,0.7183098591549296,0.7169059011164274,0.7368421052631579,0.696969696969697,0.6086956521739131,0.92,0.9333333333333333,0.5609756097560976
4,0.62,0.5633802816901409,0.5545436146529042,0.4918032786885246,0.6172839506172839,0.32608695652173914,1.0,1.0,0.44642857142857145
