threshold,macro_f1,accuracy,b_recall,b_f1,g_recall,g_f1
0.9412164215317698,0.8564800520707294,0.8603988603988604,0.9682539682539683,0.8327645051194539,0.8,0.8801955990220048
0.9686302388542205,0.8539641858607376,0.8575498575498576,0.9761904761904762,0.831081081081081,0.7911111111111111,0.8768472906403941
-0.8948634525105146,0.853518638935528,0.8774928774928775,0.6587301587301587,0.7942583732057417,1.0,0.9127789046653144
0.9718387142475525,0.8511784511784513,0.8547008547008547,0.9761904761904762,0.8282828282828283,0.7866666666666666,0.8740740740740741
-0.9037777234071297,0.8496963562753037,0.8746438746438746,0.6507936507936508,0.7884615384615384,1.0,0.9109311740890689
0.9738136065962273,0.8483952422087846,0.8518518518518519,0.9761904761904762,0.825503355704698,0.7822222222222223,0.8712871287128713
0.9835624481418445,0.8458753448604402,0.8490028490028491,0.9841269841269841,0.8239202657807309,0.7733333333333333,0.8678304239401496
-0.9151909662491864,0.8458498023715415,0.8717948717948718,0.6428571428571429,0.782608695652174,1.0,0.9090909090909091
0.9745098898046689,0.845614413636854,0.8490028490028491,0.9761904761904762,0.822742474916388,0.7777777777777778,0.8684863523573201
0.9879588162663457,0.8430960264900662,0.8461538461538461,0.9841269841269841,0.8211920529801324,0.7688888888888888,0.865
0.9786561970506288,0.8428358208955223,0.8461538461538461,0.9761904761904762,0.82,0.7733333333333333,0.8656716417910447
-0.9210788203139502,0.8419785468211713,0.8689458689458689,0.6349206349206349,0.7766990291262136,1.0,0.907258064516129
0.9910372150780399,0.8403186183279983,0.8433048433048433,0.9841269841269841,0.8184818481848185,0.7644444444444445,0.8621553884711779
-0.9364766307059063,0.838082151445257,0.8660968660968661,0.626984126984127,0.7707317073170732,1.0,0.9054325955734407
0.9935674304635272,0.8375429780481354,0.8404558404558404,0.9841269841269841,0.8157894736842105,0.76,0.8592964824120602
1.0041289932170148,0.8347689639509435,0.8376068376068376,0.9841269841269841,0.8131147540983606,0.7555555555555555,0.8564231738035264
