rank_test_macro_f1,param_classifier__kernel,param_classifier__C,param_classifier__gamma,param_classifier__degree,param_classifier__coef0,param_classifier__class_weight,mean_test_macro_f1,std_test_macro_f1,mean_test_f1_b,std_test_f1_b,mean_test_recall_b,std_test_recall_b,mean_test_accuracy,std_test_accuracy,mean_test_roc_auc,std_test_roc_auc,mean_train_macro_f1,std_train_macro_f1
657,rbf,0.1,0.01,,,,0.7538953539652389,0.016947968916301057,0.6373320689110163,0.027327021092618243,0.4683076923076923,0.02985725408174327,0.8091348088531186,0.01105549124096399,0.9663452991452992,0.009390939596855958,0.7760870562638014,0.0138644479947331
658,poly,3.0,0.03,4.0,0.0,balanced,0.7532405901156476,0.034708557776859314,0.635858704279757,0.055754966009039404,0.46861538461538466,0.06097899531660461,0.8091750503018108,0.022641528453962504,0.9730051282051283,0.013525429279610642,0.920326697625376,0.00430406460503695
659,poly,3.0,0.01,2.0,0.0,,0.7432011310719974,0.04821828899039513,0.6189454160042395,0.07765759650093179,0.4529230769230769,0.08465509557670223,0.8035010060362172,0.031199867584736914,0.9758905982905983,0.019442701077100784,0.818147071875942,0.009178293411381128
660,poly,0.1,0.01,4.0,0.5,balanced,0.7416007496111385,0.027601709112605396,0.6181896181896182,0.04542059136182813,0.452923076923077,0.05183131492737369,0.8006438631790743,0.01707034474628362,0.9237128205128204,0.019819857575883126,0.8044806688400119,0.03228484136907527
661,poly,0.3,scale,2.0,0.0,,0.7391049137579582,0.041496837131921246,0.6125351595939831,0.06719286322949666,0.44492307692307687,0.0711986968832283,0.8006438631790743,0.02644919535757364,0.9760683760683759,0.01968922103064592,0.8160927721961999,0.010594305542899175
661,poly,0.3,0.03,2.0,0.0,,0.7391049137579582,0.041496837131921246,0.6125351595939831,0.06719286322949666,0.44492307692307687,0.0711986968832283,0.8006438631790743,0.02644919535757364,0.9760683760683759,0.01968922103064592,0.8160927721961999,0.010594305542899175
663,poly,3.0,scale,4.0,0.0,,0.734947288858787,0.036717782768157625,0.6059369143579669,0.05927662455555088,0.4372307692307692,0.060611479764892236,0.7978269617706237,0.023478186876304163,0.9767111111111111,0.012650984444200665,0.9055633373011585,0.004096359892170256
663,poly,3.0,0.03,4.0,0.0,,0.734947288858787,0.036717782768157625,0.6059369143579669,0.05927662455555088,0.4372307692307692,0.060611479764892236,0.7978269617706237,0.023478186876304163,0.9772376068376069,0.013166830642820298,0.902915005383109,0.006036824607299104
665,poly,10.0,0.01,3.0,0.0,balanced,0.7255688477485923,0.05883042195418503,0.5907226068216781,0.09680159829572836,0.42953846153846154,0.09895262150026723,0.7921529175050303,0.035872492279500595,0.912854700854701,0.03367855595371013,0.894882283589752,0.014041833628955514
666,poly,0.3,scale,3.0,0.0,balanced,0.682337665757476,0.04920497868561092,0.5190716786305021,0.08231003347953283,0.3578461538461538,0.07825069710637175,0.7664788732394365,0.028475367747294558,0.916574358974359,0.033532452130707116,0.882023543802295,0.019360614807598715
667,poly,0.3,0.03,3.0,0.0,balanced,0.6774048208246312,0.0483298917697535,0.5108177103765339,0.08028187874800717,0.3498461538461538,0.07552953104032618,0.7636217303822936,0.028551981365851898,0.9176410256410256,0.03338851798407079,0.876579654365722,0.018075395559107206
668,poly,1.0,scale,4.0,0.0,balanced,0.6754763023979731,0.043773412878954567,0.5064234784823021,0.07309910610683396,0.34215384615384614,0.06310018332853459,0.7636619718309859,0.025028951815939282,0.9815247863247863,0.008280045446993718,0.8620244155642031,0.0036157176946651887
668,poly,1.0,0.03,4.0,0.0,balanced,0.6754763023979731,0.043773412878954567,0.5064234784823021,0.07309910610683396,0.34215384615384614,0.06310018332853459,0.7636619718309859,0.025028951815939282,0.9822290598290598,0.008390844110351115,0.8610778743111428,0.0036083592373841035
670,poly,30.0,0.01,3.0,0.0,,0.6653773608196737,0.033159253582378805,0.48948624904507254,0.05529814937189299,0.32584615384615384,0.04900332074244543,0.757907444668008,0.01915230863153784,0.9068786324786325,0.03129086718986478,0.8877635730487207,0.006373412128552033
671,poly,1.0,scale,3.0,0.0,,0.6541888281899381,0.04210016883604028,0.4701680672268907,0.0706468281730244,0.31015384615384617,0.06111856747291144,0.7522334004024145,0.023732085175434636,0.9072410256410256,0.03203844866721356,0.880510831733561,0.004928508069281604
672,poly,1.0,scale,4.0,0.0,,0.6537234566531918,0.05084002152125062,0.46915389322884576,0.08581739577442798,0.31046153846153846,0.0713448164917164,0.7522736418511066,0.027950691750833388,0.9782905982905982,0.010310013770986066,0.8409963044358049,0.003116968707061514
673,poly,1.0,0.03,4.0,0.0,,0.6479186080786627,0.054148214593733666,0.45907324806755556,0.0917021612406323,0.30246153846153845,0.07637713961403178,0.7494164989939638,0.029456795417261344,0.9789948717948718,0.010338805221981585,0.8409963044358049,0.003116968707061514
674,poly,1.0,0.03,3.0,0.0,,0.6431341407850212,0.04250267808129707,0.4511747660941209,0.07168051380312045,0.29415384615384615,0.061679837604065604,0.7465191146881287,0.023581420262087458,0.9065299145299146,0.032789158812658724,0.8795946822099545,0.005529998622167484
675,poly,1.0,0.01,2.0,0.0,,0.6147747750765358,0.04718900763036241,0.4021114369501467,0.08060645654337778,0.25476923076923075,0.06185763383694308,0.7323138832997989,0.024655761892437168,0.9704820512820513,0.02289158470812505,0.7202722707948939,0.006573183166357272
676,poly,0.1,0.01,2.0,0.5,,0.613077461137806,0.058771661363353205,0.3986247947454844,0.10125632772379907,0.2541538461538462,0.0828052538138227,0.7322334004024145,0.0300933399170059,0.9120888888888888,0.029671318819591206,0.6418839361402361,0.0354274921769327
677,rbf,0.1,0.3,,,balanced,0.5957300833706499,0.03485479546960315,0.641423086335367,0.021548335560858167,0.992,0.016000000000000014,0.6011670020120724,0.03214543746708081,0.9731008547008546,0.018469873395476795,0.6036955932707521,0.010790382434595555
678,poly,0.1,scale,2.0,0.0,,0.5914935064935065,0.03881187097998306,0.3616666666666667,0.06653111218737358,0.22276923076923077,0.04967491955842601,0.7208853118712274,0.019989268766988384,0.9682051282051282,0.024630119046875835,0.7093167248717421,0.010194083922302291
679,poly,0.1,0.03,2.0,0.0,,0.5856886579189776,0.033633492376197595,0.3515860215053763,0.05748015889763969,0.21476923076923077,0.04251946995723003,0.7180281690140846,0.017512013223609377,0.9676923076923076,0.024523112907946374,0.7068914414004709,0.008630300849799554
680,poly,30.0,0.01,4.0,0.0,balanced,0.5838348073515689,0.05895842637048295,0.34768808777429466,0.10204552580052596,0.21507692307692308,0.07539654536684316,0.7180684104627767,0.02914475635288109,0.9747350427350427,0.020268747370035627,0.8100513474952145,0.0037903315581460585
681,poly,3.0,0.01,3.0,0.0,balanced,0.583641370311931,0.058266051255993524,0.3473268398268398,0.10143492939666908,0.21476923076923077,0.07515254703231147,0.7180281690140845,0.028221738527440445,0.9231931623931624,0.033604994949961955,0.7641709932650036,0.00765874805990723
682,poly,0.1,0.03,3.0,0.0,balanced,0.5830863605677901,0.06271281358977442,0.346158850637029,0.10874885691120045,0.21476923076923077,0.08323403946369409,0.7180281690140845,0.03097953891899726,0.9242461538461537,0.03401088050455128,0.7551553481183815,0.010390491733976562
683,poly,0.1,0.01,3.0,0.5,,0.5781330021736666,0.04565251677064636,0.33794891148895595,0.08105069666458707,0.20615384615384613,0.05789196222223625,0.7150905432595573,0.02026707339540349,0.9300102564102563,0.026359895779121657,0.6399772484015154,0.01852180278083016
684,poly,0.1,scale,3.0,0.0,balanced,0.5778365217374021,0.05411674681997897,0.3372461946655495,0.09422056711580003,0.20676923076923076,0.069715228019074,0.7151710261569416,0.0262152576985988,0.9228649572649573,0.032983912339603995,0.7574057526256205,0.011404185802827472
685,poly,0.3,scale,3.0,0.0,,0.573077461137806,0.03528714235115239,0.3293390804597701,0.06085772726093944,0.19876923076923075,0.04499467424106071,0.7123138832997988,0.017798552106864037,0.9190358974358974,0.03516967726803865,0.787029205735607,0.008058826463061964
685,poly,0.3,0.03,3.0,0.0,,0.573077461137806,0.03528714235115239,0.3293390804597701,0.06085772726093944,0.19876923076923075,0.04499467424106071,0.7123138832997988,0.017798552106864037,0.9194119658119659,0.035428110845199694,0.7859561588981417,0.008555237521383385
685,poly,10.0,0.01,3.0,0.0,,0.573077461137806,0.03528714235115239,0.3293390804597701,0.06085772726093944,0.19876923076923075,0.04499467424106071,0.7123138832997988,0.017798552106864037,0.9191794871794873,0.03325434076597194,0.7976253015030849,0.004782645311985928
688,poly,1.0,0.01,3.0,0.0,balanced,0.5702712543082201,0.06735025974504696,0.32345213947648027,0.11671945564809175,0.19907692307692307,0.08849350592962162,0.7123541247484909,0.03323992380075695,0.9199999999999999,0.03397835185911358,0.7190527927729798,0.008768686326941973
689,rbf,1.0,1.0,,,,0.5664265662989691,0.17584405477610554,0.31311420313235194,0.3017052122454749,0.2790769230769231,0.36614040052882485,0.7180684104627766,0.0949351469635522,0.9845675213675215,0.015831202527993873,1.0,0.0
690,rbf,3.0,1.0,,,,0.5654509457414966,0.17998392703244728,0.3110590095309959,0.30915334094082186,0.2793846153846154,0.3686836972786473,0.7181086519114688,0.09647924040524064,0.9833777777777778,0.015276480753024622,1.0,0.0
690,rbf,3.0,1.0,,,balanced,0.5654509457414966,0.17998392703244728,0.3110590095309959,0.30915334094082186,0.2793846153846154,0.3686836972786473,0.7181086519114688,0.09647924040524064,0.9833777777777778,0.015276480753024622,1.0,0.0
690,rbf,10.0,1.0,,,,0.5654509457414966,0.17998392703244728,0.3110590095309959,0.30915334094082186,0.2793846153846154,0.3686836972786473,0.7181086519114688,0.09647924040524064,0.9833777777777778,0.015276480753024622,1.0,0.0
690,rbf,10.0,1.0,,,balanced,0.5654509457414966,0.17998392703244728,0.3110590095309959,0.30915334094082186,0.2793846153846154,0.3686836972786473,0.7181086519114688,0.09647924040524064,0.9833777777777778,0.015276480753024622,1.0,0.0
690,rbf,30.0,1.0,,,,0.5654509457414966,0.17998392703244728,0.3110590095309959,0.30915334094082186,0.2793846153846154,0.3686836972786473,0.7181086519114688,0.09647924040524064,0.9833777777777778,0.015276480753024622,1.0,0.0
690,rbf,30.0,1.0,,,balanced,0.5654509457414966,0.17998392703244728,0.3110590095309959,0.30915334094082186,0.2793846153846154,0.3686836972786473,0.7181086519114688,0.09647924040524064,0.9833777777777778,0.015276480753024622,1.0,0.0
696,poly,0.3,scale,4.0,0.0,balanced,0.5636537467684394,0.07637874608043703,0.3116538952745849,0.13406692989389185,0.1916923076923077,0.08960980504254719,0.7095774647887325,0.03502754021413421,0.9750837606837607,0.02036259980493611,0.7996848326530247,0.007367909534158474
696,poly,0.3,0.03,4.0,0.0,balanced,0.5636537467684394,0.07637874608043703,0.3116538952745849,0.13406692989389185,0.1916923076923077,0.08960980504254719,0.7095774647887325,0.03502754021413421,0.9747350427350426,0.020462730866583435,0.7996848326530247,0.007367909534158474
698,poly,30.0,0.01,4.0,0.0,,0.5444830973281096,0.07328849192832118,0.27776372630377083,0.12883473229768166,0.1676923076923077,0.08587868145817147,0.701006036217304,0.03337008636052069,0.9747623931623931,0.010911166680584932,0.7975965977635167,0.007480829124230177
699,poly,0.3,scale,4.0,0.0,,0.5383561277208204,0.06901252750097914,0.2670110381317278,0.12128322685433642,0.1596923076923077,0.08046256801812261,0.6981488933601611,0.03144358753697237,0.9731760683760683,0.011544051320918175,0.789171978987617,0.005837884932433485
699,poly,0.3,0.03,4.0,0.0,,0.5383561277208204,0.06901252750097914,0.2670110381317278,0.12128322685433642,0.1596923076923077,0.08046256801812261,0.6981488933601611,0.03144358753697237,0.9728205128205127,0.011395892876876574,0.789171978987617,0.005837884932433485
701,rbf,0.1,0.1,,,,0.5326825473051906,0.07600981723542936,0.26004561746497223,0.1343524355307448,0.15784615384615386,0.0884399973772878,0.6921931589537224,0.03419561943300486,0.9723282051282052,0.021043456839460926,0.9162691782704755,0.012365967705212118
702,poly,0.3,0.01,3.0,0.0,balanced,0.5266015093679256,0.0967929142454324,0.24482009925558312,0.17409261327780168,0.15046153846153848,0.11080512239029834,0.6951307847082495,0.03912648553986246,0.9005333333333333,0.036196882752353846,0.6806831255112354,0.07578790923459698
703,rbf,0.3,1.0,,,balanced,0.5226441398452701,0.025867433789325715,0.6088647997591088,0.010738198849451097,1.0,0.0,0.5384708249496981,0.02101027578885848,0.9835008547008547,0.014971698627982874,0.6018440681436541,0.01199495819855182
704,poly,0.1,0.01,4.0,0.5,,0.5139167956264387,0.02697148029849728,0.224210910417807,0.04799900977721433,0.1270769230769231,0.030235368606863378,0.6866398390342052,0.011842614632984388,0.9422700854700855,0.020509374069448794,0.6027942810754784,0.01240889073244057
705,poly,10.0,0.01,4.0,0.0,balanced,0.5049764385971283,0.06358038126482916,0.2075533661740558,0.1128323781970547,0.12,0.06693280212272605,0.6839034205231389,0.027198575675476438,0.9692991452991453,0.019757584117940992,0.7696745216106675,0.01034839532873456
706,poly,0.1,scale,4.0,0.0,balanced,0.4976515568253438,0.06480110062483584,0.1943258529465426,0.11512128190278705,0.11199999999999999,0.06881860213634101,0.681046277665996,0.027605575141750636,0.9671726495726496,0.02086967544206662,0.759731381225871,0.006679478970948213
706,poly,0.1,0.03,4.0,0.0,balanced,0.4976515568253438,0.06480110062483584,0.1943258529465426,0.11512128190278705,0.11199999999999999,0.06881860213634101,0.681046277665996,0.027605575141750636,0.9666393162393161,0.020815144214026995,0.7586048160592549,0.0073233436129063615
708,poly,10.0,0.01,4.0,0.0,,0.4907699831334253,0.06131752677083743,0.182010582010582,0.10886363927920131,0.10400000000000001,0.06499230723708768,0.6781891348088531,0.026199501051844355,0.9652102564102565,0.011149736414164224,0.7472299844663869,0.010688508394381662
709,poly,0.1,scale,3.0,0.0,,0.4769608741877585,0.05176356184231447,0.15728881590950555,0.09188594885971872,0.088,0.0530659966456864,0.6724748490945673,0.022048274681851256,0.9176547008547009,0.028535747612616374,0.7019541143909953,0.007844746744190617
709,poly,0.1,0.03,3.0,0.0,,0.4769608741877585,0.05176356184231447,0.15728881590950555,0.09188594885971872,0.088,0.0530659966456864,0.6724748490945673,0.022048274681851256,0.9167589743589744,0.02931002520669442,0.7007281794887321,0.00669182580888039
709,poly,3.0,0.01,3.0,0.0,,0.4769608741877585,0.05176356184231447,0.15728881590950555,0.09188594885971872,0.088,0.0530659966456864,0.6724748490945673,0.022048274681851256,0.9187282051282051,0.027790396292363996,0.7044392536867381,0.007916229245019177
712,rbf,0.1,1.0,,,balanced,0.46425148003152306,0.04659817777717046,0.5865675951505899,0.016398259309117647,1.0,0.0,0.4929577464788732,0.035490813296108155,0.9685606837606837,0.020132422734856246,0.4821877104370348,0.01672655681941689
713,poly,0.1,scale,4.0,0.0,,0.45493326232348597,0.04118420419693897,0.11750101750101752,0.07307370134437093,0.064,0.040792156108742275,0.6639034205231388,0.017554037645492154,0.9650324786324787,0.010996487528515142,0.7390849373856195,0.014599219598086183
713,poly,0.1,0.03,4.0,0.0,,0.45493326232348597,0.04118420419693897,0.11750101750101752,0.07307370134437093,0.064,0.040792156108742275,0.6639034205231388,0.017554037645492154,0.9644991452991452,0.01049027058283825,0.7390849373856195,0.014599219598086183
715,poly,3.0,0.01,4.0,0.0,balanced,0.4471121059229165,0.040854615036932794,0.10325600325600326,0.07265197813036182,0.05600000000000001,0.040792156108742275,0.661046277665996,0.017256779437864064,0.9615247863247862,0.02909095648127685,0.6980997880801338,0.014479380350154366
716,rbf,0.3,1.0,,,,0.42358726120241963,0.031214216984075848,0.0603988603988604,0.05575317325309428,0.032,0.02993325909419153,0.6524748490945673,0.012992068719677195,0.984034188034188,0.01537047783469899,0.4360401721926889,0.014885963756841996
717,poly,1.0,0.01,3.0,0.0,,0.4073872982537072,0.021110626372450318,0.03076923076923077,0.03768445758127967,0.016,0.019595917942265423,0.6467605633802817,0.009099017803219193,0.8822358974358974,0.04206889826269913,0.5784853929443959,0.012180550159652947
717,poly,3.0,0.01,4.0,0.0,,0.4073872982537072,0.02111062637245032,0.03076923076923077,0.03768445758127967,0.016,0.019595917942265423,0.6467605633802817,0.009099017803219193,0.9517128205128206,0.016381821518549566,0.6633008605883842,0.013311259695609581
719,poly,1.0,0.01,4.0,0.0,balanced,0.40682964810613376,0.03276331633847705,0.029629629629629627,0.059259259259259255,0.016,0.032,0.6467605633802817,0.012822822545934406,0.9513641025641025,0.03373493667141545,0.6402298668533826,0.0077318406662163506
720,rbf,0.1,0.3,,,,0.39062968515742125,0.0013493253373313416,0.0,0.0,0.0,0.0,0.641046277665996,0.003621730382293764,0.971753846153846,0.01722453285596072,0.3906252947279072,0.0003395265490898857
720,rbf,0.1,1.0,,,,0.39062968515742125,0.0013493253373313416,0.0,0.0,0.0,0.0,0.641046277665996,0.003621730382293764,0.984034188034188,0.01537047783469899,0.3906252947279072,0.0003395265490898857
720,poly,0.1,0.01,2.0,0.0,,0.39062968515742125,0.0013493253373313416,0.0,0.0,0.0,0.0,0.641046277665996,0.003621730382293764,0.9652444444444445,0.02939575849138701,0.3906252947279072,0.0003395265490898857
720,poly,0.1,0.01,3.0,0.0,,0.39062968515742125,0.0013493253373313416,0.0,0.0,0.0,0.0,0.641046277665996,0.003621730382293764,0.8783521367521369,0.04179065869384339,0.3906252947279072,0.0003395265490898857
720,poly,0.1,0.01,4.0,0.0,,0.39062968515742125,0.0013493253373313416,0.0,0.0,0.0,0.0,0.641046277665996,0.003621730382293764,0.9351794871794871,0.017172442319628892,0.3906252947279072,0.0003395265490898857
720,poly,0.1,0.01,2.0,0.0,balanced,0.39062968515742125,0.0013493253373313416,0.0,0.0,0.0,0.0,0.641046277665996,0.003621730382293764,0.946748717948718,0.024984970922671112,0.43391178904537914,0.019595562919226078
720,poly,0.1,0.01,3.0,0.0,balanced,0.39062968515742125,0.0013493253373313416,0.0,0.0,0.0,0.0,0.641046277665996,0.003621730382293764,0.9005333333333333,0.036196882752353846,0.3906252947279072,0.0003395265490898857
720,poly,0.1,0.01,4.0,0.0,balanced,0.39062968515742125,0.0013493253373313416,0.0,0.0,0.0,0.0,0.641046277665996,0.003621730382293764,0.9512136752136751,0.03255986243341798,0.3906252947279072,0.0003395265490898857
720,poly,0.3,0.01,2.0,0.0,,0.39062968515742125,0.0013493253373313416,0.0,0.0,0.0,0.0,0.641046277665996,0.003621730382293764,0.96577094017094,0.028794642402295043,0.44203698944558845,0.014362657708519397
